danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.723113802,0.533040605,-8.22518049,0.177191405,0.181011963,0.000991582,0.334078741,0.475935477,142.4014245
0.389096712,0.688061733,-7.447033787,0.087122999,0.171465013,0.27050867,0.406210072,0.664545807,118.7542184
0.214538973,0.47178572,-9.040212803,0.094630335,0.080401966,0.051906606,0.435342225,0.378465566,113.5608778
0.562672411,0.713860685,-7.155807453,0.12337517,0.1466051,0.228901477,0.120817166,0.085008952,99.02696448
0.755539542,0.997310743,-7.946731274,0.155042963,0.136388934,0.026420897,0.048330516,0.823036489,103.2784371
0.257422362,0.350297842,-6.065770272,0.265240887,0.081681495,0.016406553,0.084180734,0.041579317,95.67370579
0.826789882,0.012215463,-6.342219047,0.061859599,0.285860711,0.230712428,0.34865003,0.367485971,137.6900242
0.92750486,0.125625046,-7.582116781,0.295529414,0.213436425,0.050374395,0.166006018,0.585131621,104.316234
0.597394529,0.553514185,-11.41803223,0.194700564,0.521748959,0.020895646,0.390502775,0.664495116,96.11908072
0.668947659,0.344257787,-3.523193153,0.225350539,0.299686985,0.133824185,0.356088665,0.481750061,123.4936296
0.05257599,0.939982594,-8.354727496,0.046260618,0.382055101,0.004855235,0.494652531,0.798904012,103.6754459
0.945519891,0.62744609,-8.202216134,0.060915155,0.316209835,0.117071562,0.218931793,0.479587866,150.9347213
0.392484734,0.520355186,-8.856302122,0.166261764,0.461142813,0.03222844,0.399619191,0.835818061,120.8220089
0.923900401,0.798039501,-9.22102914,0.636117433,0.356976415,0.237580516,0.081253365,0.246856444,124.101223
0.578977525,0.258589871,-4.13985488,0.305028432,0.180652195,0.125712461,0.060547017,0.472537083,124.156244
0.004618799,0.81973854,-4.534889199,0.484524372,0.341772713,0.005427233,0.297622629,0.030937108,131.4184437
0.038541999,0.003061105,-6.889016491,0.210168552,0.188094793,0.116331657,0.318128079,0.578160948,134.2081193
0.680418806,0.619677362,-8.268750386,0.030414514,0.045690309,0.261080692,0.415197971,0.402556745,120.5860989
0.562668014,0.934757151,-6.452205037,0.102829795,0.12248771,0.043559777,0.182654569,0.681188346,99.68133495
0.026532437,0.787859952,-7.815507546,0.103589182,0.2760668,0.099804872,0.285108846,0.742333674,116.9269349
0.743459961,0.853634192,-8.475557296,0.149090605,0.515502348,0.065194125,0.166758307,0.433009772,121.1866265
0.852145337,0.396954695,-7.154735196,0.2614427,0.256013362,0.100034586,0.254854491,0.608431189,87.35705266
0.496417482,0.824238946,-9.102894367,0.117827287,0.470504217,0.259814069,0.21832719,0.732032061,77.9048901
0.46575744,0.550831665,-7.36933934,0.132343958,0.286585493,0.156194776,0.105137193,0.836778562,95.74605947
0.005473109,0.618540237,-7.489447686,0.369291502,0.300094029,0.12310606,0.14925471,0.105127755,80.98102972
0.786649712,0.058915339,-6.492659947,0.319375874,0.223175912,0.013160553,0.080297545,0.547909814,110.2707003
0.330716067,0.201551697,-9.547842394,0.234588548,0.377694665,0.035537444,0.084304696,0.924823507,104.5423125
0.87876362,0.550964416,-6.224659118,0.25650899,0.291713253,0.00045329,0.055685826,0.284029981,121.773146
0.373060588,0.058801058,-10.26577873,0.167042901,0.114634911,0.101636085,0.26369305,0.628609799,134.1846355
0.565077911,0.741446807,-9.431416629,0.435474927,0.704263618,0.007885216,0.385581197,0.282315122,125.7869914
0.270341788,0.840057009,-9.322312648,0.13861067,0.488212957,0.150215504,0.359357595,0.803846819,128.6889492
0.160588313,0.920362361,-10.68012943,0.234555556,0.401778353,0.087260078,0.076979486,0.743369392,138.9189014
0.774907903,0.101768459,-5.460844292,0.198695866,0.424651143,0.038944135,0.300649788,0.949509074,113.477662
0.496590479,0.939720248,-10.42263119,0.20433005,0.194214777,0.004645619,0.344121978,0.698958543,67.86379755
0.536487924,0.067620008,-9.747290844,0.189711827,0.304202634,0.185873731,0.212222491,0.489120064,85.11164886
0.965415953,0.474056216,-4.861480724,0.323832138,0.078123455,0.002368758,0.266101461,0.541116726,129.9678609
0.963579912,0.840251021,-9.426456755,0.142195923,0.26395787,0.149772311,0.210927936,0.779414912,123.9235851
0.855642122,0.070311139,-8.470356713,0.12226699,0.438426687,0.024443846,0.146111099,0.737884499,133.9027876
0.187609293,0.018231073,-10.5300725,0.33270943,0.168654595,0.212974719,0.219768946,0.117810082,176.8498106
0.594272694,0.024947719,-5.917621981,0.2516146,0.316202759,0.132185507,0.073729076,0.299128638,124.3879604
0.878147425,0.511270239,-5.88315939,0.285980442,0.035427473,0.08639802,0.078165198,0.682491993,118.0899004
0.374463936,0.811596745,-6.15263524,0.085871223,0.276308811,0.208515956,0.304722963,0.100882172,126.92219
0.101106166,0.127426671,-6.65617543,0.061118051,0.306800819,0.047395788,0.174342118,0.659870286,96.1957911
0.810962902,0.124610254,-7.816027222,0.256723856,0.351442485,0.14470137,0.300208354,0.863440118,135.0978469
0.481763551,0.568546855,-9.310941667,0.104226324,0.310994935,0.064679959,0.116986547,0.367742954,116.5731145
0.56439268,0.234295601,-10.03742327,0.201122402,0.279788059,0.040258261,0.412464136,0.218002865,153.6552355
0.982144296,0.730213735,-4.775236183,0.378665966,0.665035162,0.097982481,0.385559333,0.854017318,87.98944185
0.60721143,0.949635388,-6.087989321,0.17277502,0.486355134,0.080854851,0.271425333,0.481529234,120.0908243
0.424979386,0.766033407,-9.733260568,0.112900071,0.373569485,0.096397021,0.164322106,0.832255937,107.448417
0.369984368,0.877175366,-7.900420579,0.174959052,0.542330263,0.145454724,0.402205119,0.078097127,98.6706369
0.417619293,0.519586058,-8.750287732,0.403299773,0.208973728,0.127805438,0.333164086,0.211785732,132.4531909
0.118399083,0.832319304,-10.82052676,0.206908862,0.271702492,0.16239996,0.060012139,0.001040646,113.6491732
0.794750558,0.182903184,-7.555871558,0.020416285,0.218900382,0.244988365,0.160436353,0.448147685,146.6107307
0.837716858,0.06834789,-9.038731661,0.120495176,0.234549341,0.019232966,0.135208617,0.882098699,109.3824401
0.284397135,0.65595311,-10.38134167,0.168087818,0.402562585,0.177362267,0.129704659,0.645277421,112.1481737
0.303796618,0.051952504,-11.69783139,0.315711485,0.227793944,0.189859935,0.168439413,0.017839999,160.2928478
0.874334256,0.892481419,-11.90950875,0.195969295,0.312270025,0.314566768,0.144056915,0.024744474,92.9823837
0.023970356,0.691554147,-8.928565319,0.242606717,0.361736332,0.05142353,0.189816199,0.720313168,104.3273482
0.520457444,0.952200725,-8.212737426,0.224024822,0.494771346,0.034526047,0.080665544,0.092799845,60
0.463675715,0.313886656,-10.18825203,0.079878582,0.216363916,0.082164372,0.19209881,0.220250508,111.0627542
0.69012677,0.486158309,-6.373151431,0.072248361,0.17673896,0.001119185,0.126024172,0.698432394,133.8154366
0.1633917,0.741690365,-8.163866354,0.160527079,0.141719089,0.063956917,0.386148931,0.248823182,128.1958065
0.668330741,0.242778985,-6.557786724,0.041568488,0.555002204,0.128991289,0.261189093,0.490191243,122.884383
0.376734008,0.54184882,-8.457276975,0.175228733,0.247701756,0.178196794,0.231913136,0.395305431,102.4743445
0.618714778,0.659467275,-9.967794088,0.12740557,0.221006824,0.025448736,0.401279243,0.343776479,116.1920972
0.04009501,0.978808654,-7.714706072,0.046865803,0.367198141,0.166327531,0.159977952,0.252587747,112.0488376
0.461727197,0.744703294,-11.15668628,0.287283675,0.143236992,0.058489144,0.277537843,0.407513638,119.8904947
0.522250894,0.11813085,-6.651403698,0.067821199,0.571922213,0.129150619,0.095541416,0.18278636,123.4840634
0.214326403,0.475333451,-10.34287302,0.284013406,0.238010519,0.126159639,0.036751534,0.954680221,112.9841727
0.139623654,0.588770783,-5.704418684,0.452698899,0.445695291,0.046228521,0.085802111,0.316411948,120.4764426
0.188474303,0.146623143,-8.846139366,0.096430109,0.221524557,0.047985447,0.287232082,0.72897417,118.0439497
0.344141078,0.431966057,-5.343666209,0.110726642,0.402673625,0.015805168,0.100535403,0.292652763,106.5005375
0.096810149,0.284005816,-10.80655797,0.086090258,0.270494958,0.048707024,0.089720117,0.262194794,121.5902918
0.947319796,0.118827542,-9.694424252,0.297547093,0.283581998,0.251143835,0.394835596,0.482712613,94.45793171
0.404994061,0.512041933,-7.047662633,0.22234919,0.398863195,0.076878607,0.055752683,0.732511526,123.6274075
0.808969603,0.165633081,-5.073757266,0.111613035,0.256665175,0.042672554,0.140355631,0.003918098,97.7846754
0.974417123,0.590537409,-3.833477729,0.34556148,0.270147363,0.015126968,0.204934423,0.171110345,119.4895155
0.08073528,0.169696932,-7.896584591,0.147840873,0.374491714,0.247693144,0.148291175,0.774321624,129.3084615
0.651669468,0.723594924,-3.405635923,0.088686797,0.195260047,0.099448327,0.153561019,0.35296702,101.481965
0.871409087,0.195241623,-8.724161375,0.177805127,0.427504551,0.134960795,0.271178425,0.855393238,140.6568626
0.634234434,0.896285101,-5.253080944,0.125806975,0.310416266,0.184114231,0.058653762,0.133234878,155.7651772
0.429026121,0.026209357,-10.35545249,0.044035978,0.160799288,0.077207593,0.075523909,0.812993742,106.999101
0.431076358,0.521997387,-6.949498733,0.038893508,0.289292668,0.059087603,0.079195593,0.622107344,117.1050853
0.035898886,0.320104766,-13.8542326,0.049947554,0.154243184,0.07594352,0.266962016,0.168489207,144.2385363
0.534600751,0.225076526,-10.80397753,0.045948415,0.256098501,0.00521816,0.115897865,0.012344145,84.03780659
0.993542997,0.471602779,-6.833308005,0.21743181,0.278820076,0.034923644,0.16245484,0.881389168,120.6677574
0.958707526,0.842019536,-11.28109713,0.098681566,0.036805652,0.041769612,0.352273333,0.28888161,113.9589301
0.040399229,0.915277206,-6.932625973,0.0989866,0.31001745,0.015374475,0.379825233,0.24136548,138.0092714
0.705797004,0.303248618,-5.733854698,0.073079665,0.186161367,0.309173009,0.15131991,0.18384858,115.0973676
0.301764867,0.154243622,-9.253300482,0.202768711,0.182445264,0.036833286,0.203108327,0.35501076,129.0393551
0.902989153,0.720140448,-10.42238239,0.234689641,0.335114763,0.102543041,0.163771885,0.523859179,103.5367158
0.045114746,0.581998725,-9.18546654,0.266681692,0.1285654,0.038878936,0.208542062,0.477689992,139.0318354
0.935874102,0.201016149,-10.4145308,0.31798825,0.177315686,0.203889832,0.140072658,0.851219694,97.56801213
0.837475744,0.760295788,-8.253033895,0.36736185,0.531762737,0.208258579,0.257618438,0.197340021,137.4163432
0.117504382,0.518930435,-7.744773438,0.067607308,0.094773593,0.131706502,0.078561033,0.746530562,121.5238808
0.059824337,0.6533952,-8.765025308,0.338384285,0.256249369,0.080640099,0.056035935,0.909216404,72.91125234
0.834707664,0.359339034,-3.8141019,0.093856182,0.180542821,0.297380585,0.106997489,0.036864626,121.2607839
0.155757671,0.439097561,-9.798509549,0.2091169,0.318241804,0.132269199,0.124497836,0.751214757,132.1391779
0.534898153,0.180342098,-4.521417052,0.167449327,0.161177643,0.019342336,0.220390141,0.274479816,95.41284717
0.915744858,0.756515868,-10.60309809,0.027387058,0.199774038,0.021198065,0.27364803,0.44769261,103.0600067
0.567448114,0.157011324,-7.818056075,0.413370153,0.172314053,0.010396311,0.232504048,0.061074213,121.7765566
0.397233301,0.778302595,-5.042236479,0.428685286,0.477188761,0.055689913,0.093714426,0.294347542,109.7689762
0.445016055,0.798007855,-5.171607119,0.139454264,0.317441182,0.411657764,0.264183265,0.112098023,126.5916286
0.063117171,0.746600964,-9.050644744,0.507266809,0.152973464,0.063682574,0.195626307,0.23286186,115.8150091
0.968752321,0.019422788,-6.6123257,0.179912731,0.085754723,0.110624139,0.435087694,0.032791138,93.60602826
0.310654185,0.273133213,-6.947052291,0.25908852,0.163321682,0.009965721,0.123517723,0.938879475,166.5675714
0.189363492,0.468337743,-9.349847946,0.25812361,0.5530859,0.050165848,0.091537485,0.895321605,113.2031435
0.286047302,0.595544379,-6.460125157,0.330001386,0.126940355,0.246331856,0.263609427,0.650995154,122.4853313
0.964373195,0.919222099,-3.34376957,0.315341574,0.257052488,0.046908372,0.048817178,0.325204217,155.4481014
0.094286053,0.375605972,-6.820748337,0.370214806,0.263101811,0.013838732,0.207707444,0.943301314,137.2578868
0.867303041,0.875023319,-6.584109052,0.122645832,0.269910874,0.025310131,0.116849434,0.97181562,130.9501677
0.707843894,0.163429288,-6.319612554,0.16136597,0.051683054,0.242103933,0.230794307,0.794531055,141.1559655
0.830019179,0.371280488,-11.65244152,0.599962076,0.062904218,0.295534518,0.143458029,0.681606178,131.0289889
0.97589754,0.052282011,-6.849438317,0.381354461,0.281448593,0.065270715,0.112836435,0.328798553,131.0282545
0.842154656,0.742489291,-10.54189894,0.604211553,0.241490891,0.015508188,0.312375866,0.883282485,131.3427122
0.943382351,0.150652757,-9.474717352,0.028897286,0.226291365,0.071582421,0.332567464,0.499914893,116.6250732
0.126935257,0.257020016,-2.595145547,0.157476698,0.113153726,0.172904165,0.120735189,0.632348708,141.495896
0.795788565,0.775233252,-8.633154024,0.124111945,0.371333765,0.009602151,0.158409902,0.173244052,133.488786
0.545675694,0.534716717,-9.850435261,0.388664961,0.081879378,0.118948575,0.151502211,0.021436699,74.00724554
0.543495595,0.013972719,-5.118543553,0.221971852,0.02053878,0.041328107,0.208299358,0.987516544,137.0164816
0.898921576,0.002235205,-10.36919251,0.216211226,0.249023619,0.004943139,0.484239925,0.621478908,104.1311993
0.971803819,0.510660632,-9.11854786,0.197998892,0.247726752,0.12275707,0.169345153,0.685307454,124.8583917
0.704838323,0.304955514,-4.87736958,0.224870776,0.44235674,0.122285673,0.267919958,0.050391139,86.55469225
0.482938389,0.180311446,-7.893081087,0.087738938,0.220975967,0.142599535,0.209251932,0.421484201,108.3340372
0.456403858,0.613593938,-11.90399261,0.107791655,0.350643574,0.125063545,0.084969873,0.284255367,112.7130536
0.386341457,0.228436472,-6.640025964,0.210560242,0.241840367,0.037076061,0.057011088,0.835645814,130.7332471
0.36159903,0.59220715,-8.991164705,0.26472397,0.420620482,0.045498865,0.356583814,0.48553308,108.2459794
0.391506842,0.379265951,-4.150371284,0.133080333,0.112436911,0.012508217,0.5241789,0.384514675,76.68257033
0.089753235,0.186746218,-9.515467369,0.511592649,0.474715309,0.044074023,0.063210749,0.147850916,110.1936444
0.077436085,0.138104738,-5.371935066,0.183301417,0.165327598,0.141404879,0.126598708,0.383547041,112.3887441
0.779869844,0.236860603,-3.560754919,0.033065241,0.06452258,0.131935985,0.14442642,0.362077097,132.6614311
0.446072893,0.029832108,-10.12735806,0.32453165,0.248276543,0.174847804,0.117847476,0.78700073,122.9613835
0.930684489,0.308126962,-8.483032552,0.31991203,0.365933002,0.10063118,0.351604268,0.847520281,104.6668294
0.612221009,0.90195469,-7.028436815,0.285342743,0.141588395,0.07462589,0.202499509,0.37924056,125.5408931
0.035175982,0.831362126,-10.14336438,0.179292422,0.253685049,0.065041804,0.162309604,0.410284859,156.6733602
0.157523341,0.372003757,-7.324262633,0.190296052,0.062831831,0.139029315,0.084491672,0.975225114,143.4069178
0.205819793,0.575833619,-8.562300719,0.133167061,0.28950103,0.132468328,0.011328841,0.378197763,81.81028303
0.975736024,0.567360559,-8.612668929,0.415139462,0.058361579,0.080247396,0.456847033,0.62861676,169.5022858
0.218704226,0.828737539,-7.877654018,0.130336944,0.025225595,0.0323225,0.108785868,0.134795611,143.6761021
0.515755676,0.236290102,-7.821838211,0.224667659,0.06822532,0.207153183,0.408723586,0.428886821,151.7078333
0.936176932,0.296387489,-7.590298077,0.252266452,0.055177433,0.137101255,0.104736732,0.241597694,89.60258965
0.97719273,0.301785434,-9.497065864,0.188581543,0.326941684,0.39484877,0.066912938,0.242911525,111.71473
0.236360435,0.04086999,-9.387929311,0.20955356,0.299825845,0.083357921,0.249658174,0.234077118,131.7701419
0.049117644,0.314687863,-8.296468972,0.373777083,0.056241221,0.052319222,0.175183395,0.474698428,97.5685145
0.153601833,0.877913777,-8.111894103,0.082739199,0.435227686,0.105271377,0.189454451,0.294142996,130.5567243
0.063328479,0.911987648,-9.09712335,0.117797138,0.123935387,0.108511216,0.035912425,0.816794432,152.6652109
0.195124241,0.109635346,-7.190150895,0.177589474,0.076114438,0.06136511,0.259367681,0.44871583,113.3362056
0.568569715,0.458058542,-12.53690437,0.036551635,0.632007483,0.119466958,0.182940872,0.054856314,154.0673152
0.912448796,0.381348902,-9.826165647,0.211539178,0.089076015,0.124379905,0.371179294,0.438651301,134.0499006
0.537218884,0.489359197,-8.699819566,0.201805018,0.233125149,0.105869085,0.476267155,0.09921619,82.82643759
0.625989557,0.554719524,-10.14028797,0.331534823,0.220077303,0.032038796,0.409738147,0.147152259,102.6219095
0.201867252,0.02025876,-3.927004963,0.373977048,0.368044041,0.032530556,0.316814248,0.135296487,142.1651858
0.800583621,0.842242248,-7.952845383,0.122746394,0.224435685,0.051869507,0.084719579,0.792806499,99.35582205
0.617788909,0.973664073,-7.558075804,0.12522153,0.173958563,0.239457004,0.037873343,0.429546397,141.5843547
0.864136829,0.653404812,-9.20807677,0.178826974,0.655647775,0.0967955,0.223502666,0.000976543,132.2316738
0.948843107,0.660452238,-8.039447301,0.36460226,0.094218063,0.265977775,0.183420231,0.511709979,126.2494884
0.347900776,0.527979858,-11.03813366,0.084259668,0.233809378,0.061748435,0.257529589,0.201246046,108.4544823
0.090579059,0.334273412,-8.42454259,0.207784243,0.444328356,0.068553898,0.251543134,0.71733481,126.0227698
0.225928958,0.148977824,-10.34252107,0.051299827,0.337569502,0.109685725,0.342246309,0.941629776,153.6493298
0.437841566,0.584063343,-8.693508962,0.036225034,0.077741052,0.036662094,0.36007513,0.170342843,112.1990866
0.945693652,0.044941404,-14.39979142,0.056664164,0.304797485,0.149044877,0.168943624,0.276461996,132.2023017
0.378309822,0.824502568,-10.82000802,0.215420708,0.41106422,0.006796775,0.284450509,0.712282654,160.1262858
0.770773214,0.420911699,-4.340183989,0.103247051,0.187535929,0.309491852,0.085708173,0.632374253,125.2461302
0.540476692,0.414754224,-5.924005627,0.090746733,0.083145643,0.137122734,0.109893943,0.828332806,110.1873066
0.18280877,0.327170858,-4.70240166,0.096463746,0.397359421,0.00868971,0.213312154,0.649184211,109.9696008
0.320734119,0.969353889,-4.530696826,0.238194947,0.104928628,0.086793417,0.350956264,0.19096347,78.32562638
0.653191885,0.174916953,-6.31753144,0.286491579,0.425572605,0.153887749,0.125962276,0.835356259,95.77123079
0.672853395,0.151307821,-9.132171713,0.222956831,0.504023461,0.208033712,0.469201175,0.160807864,126.7653832
0.434759747,0.165531502,-10.59312737,0.092262836,0.125726614,0.068495646,0.245214234,0.083821932,139.3966258
0.228645603,0.658527483,-5.133138486,0.034379525,0.042453722,0.067188108,0.167567312,0.939507003,111.4779702
0.72190678,0.991895319,-7.838580064,0.008616006,0.49022175,0.009994355,0.174358031,0.583800467,139.1393562
0.168873042,0.23547517,-1.764942959,0.270602771,0.03075769,0.003528881,0.082464174,0.3311556,137.8817909
0.936669692,0.905617397,-8.91274494,0.088323291,0.200376873,0.122628189,0.171373446,0.256375853,104.5842588
0.187903579,0.278616559,-3.067760363,0.33368252,0.019859698,0.014004583,0.094956747,0.084704557,108.0844134
0.107312363,0.64789992,-8.391979477,0.460812066,0.117436595,0.092006679,0.364022761,0.55996263,93.07724699
0.497647702,0.040498952,-4.659878507,0.334624444,0.068887891,0.110018806,0.036771846,0.87029831,134.8789114
0.519549598,0.495653975,-3.758270657,0.113195445,0.56965797,0.003599758,0.394727692,0.679923878,120.0748848
0.508192915,0.654569966,-10.55737482,0.324682137,0.176863522,0.08063296,0.630071522,0.762018452,137.7537345
0.436667489,0.536319777,-9.212495196,0.133823803,0.211499193,0.032146225,0.113796958,0.598423601,118.8059379
0.994814893,0.237835385,-10.58244806,0.060204766,0.251753885,0.018854153,0.156368054,0.009884403,101.1886455
0.486280613,0.828496948,-11.07486122,0.327896458,0.595155444,0.095478519,0.084715082,0.445092119,135.594994
0.477946581,0.970136511,-6.332332874,0.333572214,0.016002586,0.053161611,0.228670603,0.035788569,80.36971507
0.421766063,0.459196096,-8.491570926,0.105308332,0.292871954,0.170982531,0.117853569,0.081302872,113.257573
0.066825755,0.635919265,-7.869084192,0.175436674,0.315857673,0.372738853,0.097914296,0.17571141,104.5131397
0.592956631,0.790413268,-6.609402163,0.135234695,0.419455156,0.05802739,0.281026456,0.889378119,150.5108695
0.227967772,0.241489061,-12.64346708,0.346848166,0.295203506,0.032989195,0.214248935,0.215120897,154.9952388
0.63760898,0.864450382,-4.78308499,0.112712209,0.071297312,0.262196387,0.066651931,0.451763166,128.4630354
0.050833462,0.280200905,-8.872735408,0.362198244,0.363051324,0.063228625,0.070191656,0.876478471,108.4235079
0.981387101,0.775830804,-6.668996734,0.34078872,0.159122793,0.075202535,0.297121259,0.678117382,154.4233947
0.469005079,0.112099232,-6.448217902,0.20809116,0.023847836,0.197108206,0.085520127,0.132649259,106.0324496
0.896755372,0.288386703,-4.573008598,0.258065726,0.219875848,0.023230884,0.259791918,0.462339277,92.31865611
0.475561173,0.533619934,-8.262143469,0.04292125,0.471173588,0.11585908,0.271946268,0.770936968,80.25761827
0.060330819,0.524922096,-13.30909365,0.137650464,0.121634161,0.126155094,0.449818341,0.443884986,122.0469116
0.822213546,0.850431184,-7.857180966,0.251935797,0.534939422,0.063707773,0.15036037,0.217425124,85.70029855
0.64818373,0.996127258,-7.498232855,0.339943964,0.575255339,0.018964564,0.525593501,0.643510734,148.3774451
0.781757048,0.107210846,-10.58565215,0.384355743,0.491747982,0.281721929,0.309180477,0.40755466,108.3910658
0.428169864,0.271388133,-7.631273364,0.036985679,0.421289482,0.018875765,0.115094689,0.513757297,94.27224382
0.637936744,0.35759821,-8.902546087,0.138333454,0.591446911,0.049523102,0.067802979,0.124974961,142.3131082
0.856229004,0.478918408,-11.35688487,0.064344381,0.519151974,0.168269744,0.210174616,0.905044208,137.5174622
0.631065443,0.493909743,-6.321287762,0.044208654,0.254658891,0.022302308,0.390283917,0.921038037,153.2682938
0.347673635,0.856195063,-9.409312877,0.182304797,0.639962121,0.038926468,0.152805753,0.303243104,86.00964865
0.662529594,0.770559303,-9.015948037,0.096084597,0.518641054,0.026000909,0.469965537,0.292610157,81.79754518
0.671854189,0.018851579,-9.156447118,0.201387887,0.708058337,0.278280712,0.025507348,0.170601875,151.2140751
0.960586963,0.455021761,-4.911303506,0.141149393,0.261441103,0.203544083,0.093557881,0.585832021,63.87541314
0.370912322,0.618073838,-8.102290404,0.248392718,0.401389926,0.158011108,0.292309072,0.199054365,95.69022779
0.425081768,0.460395587,-7.802250449,0.298612816,0.248768506,0.007193777,0.165457116,0.614490977,121.1065098
0.812122961,0.130645256,-9.101590386,0.156271566,0.169982626,0.006625646,0.208832907,0.94573437,93.41114998
0.505762315,0.397474084,-6.842832944,0.092909458,0.325508105,0.021446785,0.173899885,0.180842408,124.2258694
0.736573093,0.411655695,-4.626704879,0.222542566,0.236889826,0.058845767,0.09241958,0.22590513,97.02670334
0.459709464,0.187715922,-6.380347956,0.044832989,0.039837708,0.089663116,0.463064414,0.091190792,145.8016063
0.215495142,0.756307114,-6.282832597,0.080737122,0.292884828,0.007120633,0.043358604,0.314922903,134.3561602
0.745203843,0.32140068,-6.484424485,0.135791624,0.129438788,0.064457523,0.240737991,0.881617319,125.5017864
0.131155169,0.588987291,-11.45060661,0.038288863,0.282920056,0.045448217,0.101204298,0.015951833,112.9002159
0.198583664,0.515730181,-10.19029708,0.040601776,0.313591615,0.068488111,0.478426483,0.636275939,99.33040565
0.626824983,0.877427079,-8.512468484,0.210587903,0.306797776,0.026217712,0.116303154,0.38402469,117.3058701
0.7472698,0.122014932,-9.814660106,0.288749107,0.142678247,0.161767019,0.111735807,0.317545601,95.36290234
0.894687887,0.114263008,-10.66134256,0.22157184,0.21759769,0.188107481,0.059658368,0.172197071,158.3392333
0.272586497,0.300319669,-12.68043935,0.051017985,0.540869196,0.021540428,0.158282918,0.832729592,126.3854312
0.110724259,0.431214968,-11.36632303,0.096948865,0.242122684,0.147488172,0.170686236,0.822789278,102.5978704
0.95604666,0.298542249,-8.641313893,0.273661459,0.371141515,0.014976819,0.257668876,0.040908961,151.3172015
0.154423088,0.763187082,-8.173565917,0.199698861,0.110421279,0.005343519,0.285068718,0.576569989,119.0767339
0.197666982,0.245265843,-9.98263444,0.363511154,0.236858575,0.107422201,0.179630774,0.414958648,147.9752688
0.291329454,0.084774743,-7.802686968,0.599478442,0.0184009,0.088420419,0.236980007,0.006241407,147.3696906
0.529391354,0.41379981,-9.084584102,0.148727484,0.557241344,0.09616992,0.301834925,0.305336875,128.7295722
0.882825566,0.773379288,-5.273566032,0.124328034,0.290568858,0.05169387,0.176640835,0.188019835,94.6119765
0.760546023,0.850561944,-8.40406441,0.203170254,0.63967133,0.229389044,0.004534139,0.763448837,108.3899892
0.708157554,0.733344848,-6.259172796,0.052941321,0.402955836,0.042674451,0.230516485,0.447314108,191.7820496
0.175180568,0.557886678,-7.491965594,0.332081014,0.101675861,0.082061052,0.124184231,0.79800485,108.9764474
0.357682632,0.724191702,-11.5051776,0.089359514,0.60662898,0.30160469,0.128486473,0.968818071,114.8529459
0.478404926,0.681389535,-8.226645439,0.09907265,0.057066556,0.04597514,0.179391131,0.401382528,110.562291
0.147425953,0.234366632,-11.08906025,0.23148101,0.342664552,0.070845141,0.147124106,0.55540352,101.2077011
0.273429702,0.550758892,-8.270302096,0.120837088,0.313479478,0.167592908,0.090717079,0.97289054,134.0790056
0.308333204,0.770609333,-9.862827043,0.147235075,0.259131495,0.061672945,0.103407334,0.166275752,93.22192285
0.127276198,0.317120662,-7.045092416,0.113287739,0.120740413,0.078653206,0.26032797,0.054174899,103.3839928
0.550239692,0.653973147,-11.35588584,0.033398235,0.713900027,0.185337334,0.260736692,0.469617009,126.1735768
0.705028197,0.481480428,-7.963245437,0.179775622,0.552925129,0.00648612,0.22884943,0.487869629,114.9879292
0.069931631,0.503158851,-6.568961044,0.041020361,0.404610519,0.174856291,0.25212635,0.929024119,123.2617793
0.481123102,0.090055038,-5.731011077,0.370689692,0.540971613,0.043952002,0.399371834,0.455633371,119.379655
0.782211195,0.666217165,-9.910419395,0.421128544,0.21696704,0.010126912,0.086138752,0.44397643,96.55569228
0.747990129,0.865687035,-7.955622569,0.135101018,0.238609888,0.272330337,0.187100611,0.498116443,149.2916233
0.815073096,0.141431288,-7.539632568,0.322460872,0.154360847,0.085056998,0.324391198,0.445619907,142.8602795
0.448240633,0.366105662,-4.132184301,0.082564907,0.562544245,0.130247041,0.2086206,0.898765691,100.8879524
0.820557083,0.048667455,-11.70332515,0.140990012,0.456578787,0.054543442,0.136671901,0.617804578,129.5352744
0.240753071,0.029631886,-10.27775636,0.184618939,0.696655881,0.043187297,0.163397377,0.796300902,110.1881378
0.360810561,0.989658497,-0.988843768,0.070042331,0.324378484,0.164460663,0.077915914,0.154622839,141.6672454
0.176355576,0.493471508,-8.68274321,0.017628239,0.239855962,0.115142775,0.024868687,0.875975942,137.1788464
0.467484539,0.355519019,-12.72748452,0.225801616,0.155898831,0.002419725,0.028199351,0.97004642,145.1212532
0.392060022,0.274877077,-9.456375358,0.177990559,0.546796198,0.087346753,0.20505495,0.956879464,101.0543858
0.240927116,0.980012645,-14.92218305,0.239202794,0.064094126,0.051932573,0.037593378,0.982773985,92.90410352
0.751780709,0.252250786,-7.397698219,0.254303829,0.540478227,0.117979962,0.152317924,0.697330944,82.83018166
0.313846772,0.725708396,-5.975538099,0.170159849,0.207489025,0.092255867,0.072587369,0.671504734,173.5037438
0.27280433,0.283758096,-10.27915594,0.520015337,0.312192457,0.011372958,0.384248399,0.067338857,138.122659
0.130890331,0.070489505,-9.176809806,0.054906712,0.23258224,0.071310366,0.085681969,0.282920742,144.8991763
0.438821702,0.683276615,-5.690864612,0.299748673,0.294096857,0.042399709,0.225861906,0.787051654,91.32490329
